a,b,15 roots, , , , , , , , , , , , , , , , , , , ,16 roots, , , , , , , , , , , , , , , , , , , 
-4.0,2.5999999999999996,-2.415347090338004,-0.9655327829916677,0.6823677441758643,0.5679597999323077,-0.5252061869571342,-0.2739185333577427,0.26481806871845714, , , , , , , , , , , , , ,-2.427586403118451,-0.9723789874217397,0.5584738828708209,0.2717244339180377,-0.1924726190359006, , , , , , , , , , , , , , , 
-4.0,2.7,-2.508260167280185,-0.9536330822976862,0.6792579435451997,0.5696948609589327,-0.5278871640713945,-0.27282250138588365,0.26412918325142937, , , , , , , , , , , , , ,-2.5209703763944002,-0.9606938893393682,0.5569015776560305,0.2721097223255054,-0.19746020262849995, , , , , , , , , , , , , , , 
-4.0,2.8,-2.6011680130054735,-0.9414639386137676,0.6762974410171334,0.5714249058888518,-0.53045460005078,-0.27178223956059844,0.2634628071102607, , , , , , , , , , , , , ,-2.6143490653000327,-0.9487733307824862,0.5553941574669637,0.2724882661134084,-0.20196867297939858, , , , , , , , , , , , , , , 
-4.0,2.9000000000000004,-2.6940727206274353,-0.9288944318595562,0.6734575165460579,0.5731551314350313,-0.5329217097298542,-0.27079204120528116,0.2628172767611397, , , , , , , , , , , , , ,-2.707724584219569,-0.9364887423648476,-0.6327926767731651,-0.6004646554245143,0.553944046034148,0.27286128377684815,-0.2060353747652461, , , , , , , , , , , , , 
-4.0,3.0,-2.7869755113485923,-0.9157843091681696,0.6707151053623273,0.5748891902321405,-0.5352978561185464,-0.2698477949576915,0.262191603250584, , , , , , , , , , , , , ,-2.8010981667638783,-0.9237060817120715,-0.6412326602747571,-0.5933644188239513,0.5525505184130262,0.27322745572068324,-0.2097054377171179, , , , , , , , , , , , , 
-4.0,3.0999999999999996,-2.8798771112386734,-0.9019675987767934,0.6680504728505277,0.5766326115704286,-0.5375930119703339,-0.2689452252420708,0.2615844605909785, , , , , , , , , , , , , ,-2.8944705463794866,-0.9102828052698134,-0.6478057598019372,-0.5882084372974661,0.5512032752200524,0.2735893028021413,-0.21302688494072233, , , , , , , , , , , , , 
-4.0,3.2,-2.9727779596300454,-0.8872435502570745,0.665446718025754,0.5783896696037313,-0.5398141643880393,-0.26808119156919996,0.2609950257691337, , , , , , , , , , , , , ,-2.987842166862075,-0.8960716825698896,-0.6535139407957649,-0.5840109286115663,0.5499032504923854,0.2739452118998457,-0.2160437185280824, , , , , , , , , , , , , 
-4.0,3.3,-3.0656783267466476,-0.8714473463110792,0.662887857766537,0.5801678561825799,-0.5419701272459877,-0.2672520058479886,0.2604219146135901, , , , , , , , , , , , , ,-3.0812133011807914,-0.8809133565453501,-0.658732717886059,-0.58041174566453,0.5486457114510122,0.2742961380606605,-0.21879618819812102, , , , , , , , , , , , , 
-4.0,3.4000000000000004,-3.158578381365806,-0.8546900045590395,0.6603594671424402,0.5819723143613358,-0.5440654540359435,-0.26645582970229625,0.25986482969175245, , , , , , , , , , , , , ,-3.17458411982755,-0.8645222443473902,-0.6636613909945812,-0.577232911559649,0.5474283096568834,0.2746417391034848,-0.22131898471530168, , , , , , , , , , , , , 
-4.0,3.5,-3.251478230430505,-0.8373831893843582,0.6578467176871461,0.5838117677507212,-0.5461066823417072,-0.2656898656670732,0.25932269160052535, , , , , , , , , , , , , ,-3.2679547308317236,-0.8460916075267587,-0.6684321080206804,-0.5743701756891125,0.546248511510643,0.27498238635218725,-0.22364211405996562, , , , , , , , , , , , , 
-4.0,3.5999999999999996,-3.3443779426261737,-0.819084926098661,0.6553342708751125,0.585695898274236,-0.5480991104838733,-0.26495195476813777,0.25879476610743346, , , , , , , , , , , , , ,-3.3613252035764773,-0.8239113729264628,-0.6731504821198545,-0.5717556110904205,0.5451031844489254,0.2753185630818679,-0.2257911535947437, , , , , , , , , , , , , 
-4.0,3.7,-3.437277562632552,-0.7922360102846159,-0.7677017525906702,-0.7270158685255785,0.6528051759161859,0.5876370482159885,-0.5500477123123548,-0.2642402123475678,0.2582803449128631, , , , , , , , , , , ,-3.4546955831954516,-0.8002300022017911,-0.677917709167153,-0.569344080259729,0.5439914557169715,0.27564972823214884,-0.2277872206034825, , , , , , , , , , , , , 
-4.0,3.8,-3.5301771198653453,-0.7143234767319783,0.6502397398753194,0.5896510205349033,-0.5519573505616403,-0.26355265828504143,0.25777865071398476, , , , , , , , , , , , , ,-3.548065899403155,-0.782572656569326,-0.6828515992841822,-0.5671006789315136,0.5429099741493754,0.2759767900311662,-0.22964894658548374, , , , , , , , , , , , , 
-4.0,3.9000000000000004,-3.623076633912307,-0.7067385943697218,0.6476136836029409,0.5917586086714084,-0.5538322518692924,-0.26288785854238134,0.25728915419042725, , , , , , , , , , , , , ,-3.6414361719863395,-0.7694434166524616,-0.6881166763952764,-0.5650009817864796,0.5418580887435377,0.27629940114096063,-0.23139165806381232, , , , , , , , , , , , , 
-4.0,4.0,-3.7159761179579975,-0.7009106003427038,0.644895996448462,0.5939867444545139,-0.5556749265069246,-0.26224488608259877,0.25681168716812564, , , , , , , , , , , , , ,-3.7348064142634794,-0.7581895728741351,-0.6939962568317768,-0.5630254567691687,0.5408341974062223,0.2766173735104559,-0.23302826800449722, , , , , , , , , , , , , 
-3.9,-4.0,3.715976539428537, , , , , , , , , , , , , , , , , , , ,3.734806840015475, , , , , , , , , , , , , , , , , , , 
-3.9,-3.9,3.623077205011877, , , , , , , , , , , , , , , , , , , ,3.6414367488873634, , , , , , , , , , , , , , , , , , , 
-3.9,-3.8,3.5301778998462376, , , , , , , , , , , , , , , , , , , ,3.5480666873073954, , , , , , , , , , , , , , , , , , , 
-3.9,-3.7,3.437278636786284, , , , , , , , , , , , , , , , , , , ,3.4546966682608473, , , , , , , , , , , , , , , , , , , 
